ball,bowler_batsman,result,commentary,length,line
1.5,"Natarajan to Harris, no run",â€¢,"length ball on off stump, gets nicely behind it and blocks it back to the bowler",Good,Off Stump
1.4,"Natarajan to Harris, no run",â€¢,"nice line, angling in towards off stump and straightening late. Extra bounce from a length, and Harris, looking to work it into the on side, is hit on the thigh pad",Good,Off Stump
1.3,"Natarajan to Harris, no run",â€¢,"shortish, a bit of swing, but starts too wide to make Harris play",Short,Outside Off
1.2,"Natarajan to Harris, no run",â€¢,"length ball straightening towards off stump, defended back to the bowler",Good,Off Stump
1.1,"Natarajan to Harris, no run",â€¢,"looks to go straighter, back of a length, ends up sliding it well down leg side. He's overstepped too.",Good,Leg Stump
1.1,"Natarajan to Harris, (no ball)",1nb,"good ball to start, fullish, swinging away in the corridor, left alone",Full,Outside Off
0.6,"Siraj to Warner, OUT",W,"gone, Siraj strikes in the first over, and Warner is gone playing an uncertain shot. Beautiful length and line, slanting across and ending up tight on off stump. I don't know if it's seamed away, or if it's just kept going with the angle with the batsman playing for swing into him. Warner has a feel for it without really getting a stride to the ball, and second slip dives in front of first to take an outstanding low catch. A little bit of away seam, and Rohit has taken a blinder, diving to his right",Good,Outside Off
0.5,"Siraj to Warner, no run",â€¢,"back of a length close to off stump, stabbed into the short cover region",Good,Outside Off
0.4,"Siraj to Warner, no run",â€¢,"on the fullish side of a good length, slanting away from off stump, left alone",Full,Off Stump
0.3,"Siraj to Harris, 3 runs",3,"fuller now, just outside off, and Harris gets a good stride forward to push into the cover point region",Full,Outside Off
0.2,"Siraj to Harris, no run",â€¢,"lovely, length ball, threatens to swing back in briefly but ends up simply continuing its journey across the left-hander. Leaves it alone, playing a shadow defensive shot inside the line",Good,Unknown
0.1,"Siraj to Warner, 1 run",1,"full, a bit of shape in towards off stump, clipped to the left of midwicket and he's off the mark",Full,Off Stump
